SK_ID_CURR,TARGET
101356,0.05658598322473584
101362,0.11095842334494184
101363,0.12557421157719414
101365,0.07995332633089208
101366,0.09505439298382126
101367,0.12163774209452988
101368,0.05568270469178414
101374,0.12436943751786397
101380,0.06017793823316713
101383,0.06512920953535993
101398,0.05288107353618224
101399,0.13350736243427735
101401,0.09513783255330154
101412,0.10100415933939172
101426,0.10498062380128455
101427,0.14243509542314745
101428,0.10161248818071787
101429,0.09575129163551678
101434,0.06867884266214358
101440,0.09161079436832256
101448,0.09507592027062033
101449,0.07985696539343477
101465,0.07579403283348414
101467,0.0660563950344138
101472,0.14701716649946428
101478,0.08041541775146553
101497,0.08472281833539237
101504,0.06457864283037949
101547,0.08596675236975866
101548,0.10034789300423222
101555,0.07559961237778343
101570,0.09253669178044803
101572,0.07042173288973635
101578,0.0781480690030216
101580,0.1030627192631509
101588,0.09973087721243715
101602,0.07756548643426242
101610,0.10214492557151
101614,0.11711413514021159
101616,0.09656004143303887
101643,0.09230351880115897
101644,0.09717626680175459
101649,0.08675284205082999
101650,0.10121671799449777
101665,0.06121411825656453
101667,0.12991680936819872
101669,0.0575291419336939
101674,0.13380900333166076
101675,0.08503915645464871
101678,0.10504061482858006
101682,0.08021036999965228
101686,0.09368085727065709
101697,0.12863349626447307
101700,0.09284074568456842
101711,0.06729689396529628
101714,0.05080583851820333
101715,0.10639140941935342
101728,0.09452628971202647
101732,0.07167542347064235
101757,0.0898223071970101
101758,0.10215948808698476
101759,0.10332533416902648
101762,0.05046848369755157
101764,0.07314760288789995
101780,0.1162849131716785
101784,0.0877369766513776
101789,0.07160526301132275
101816,0.08203616071415802
101819,0.05887293279726494
101827,0.04359648222205594
101863,0.08319996534806694
101867,0.10189082870751053
101870,0.07286094849146617
101873,0.10269344019691566
101878,0.09461558044118694
101879,0.0554477375788442
101880,0.07135419519403738
101887,0.11010511979765386
101897,0.06297673855296544
101901,0.06369895397544628
101903,0.14908043954886002
101920,0.06962919918216763
101921,0.08282162595751781
101922,0.08007277974116786
101961,0.1533752675434706
101962,0.07877974380395526
101971,0.07272812652673534
101976,0.1229929137369894
102002,0.1005280699633783
102005,0.06704751781321452
102007,0.13864781311966087
102017,0.07006540062534652
102019,0.1201526407668561
102029,0.060116442844760004
102051,0.0923306083254406
102052,0.06668230236241607
102054,0.07920097026550442
102062,0.11322529706124063
102067,0.09825679145547005
102068,0.09284036427494068
102070,0.07130295294956834
102090,0.0748540343135728
102092,0.1401786232656509
102099,0.1288989919175133
102100,0.052009008555194754
102112,0.10151646889124188
102113,0.09838724433651826
102122,0.10111899551037795
102123,0.07396961758542103
102125,0.06822191356436426
102126,0.10590435833404581
102146,0.0940462461221721
102147,0.1029455559031725
102151,0.08575268719741048
102158,0.09186301979048449
102159,0.0751437298567388
102162,0.07082509897450529
102165,0.08009765638110819
102166,0.09980008678549573
102174,0.06659830405629395
102193,0.13331935746302992
102198,0.08604505885371813
102205,0.1036343853878008
102206,0.09662753872344336
102218,0.08891813970701727
102221,0.09469477297971372
102230,0.08575009392162425
102238,0.08723060886381002
102248,0.06408669865867479
102252,0.10357982562065117
102259,0.06480285513771068
102262,0.10013254729468644
102273,0.06952971188174727
102286,0.08925311674231946
102293,0.08092837401269597
102294,0.05886812044026071
102296,0.07197131998184095
102298,0.1058170330895899
102303,0.07457349473069322
102309,0.09192295707748627
102315,0.06725011724660764
102340,0.07588953474208603
102342,0.06710821428448378
102344,0.08388161027818535
102346,0.10969546936886962
102347,0.06419921370169344
102374,0.10733753220396833
102380,0.10326554671650601
102387,0.08226945944510333
102393,0.07553733266098406
102403,0.08231847051784921
102413,0.08862561735007256
102414,0.06630082165855417
102415,0.07873359435370404
102416,0.08309349542612567
102439,0.08874846085913454
102441,0.08318629080263057
102443,0.07745974764401009
102444,0.1001680188326251
102445,0.14367706793638552
102448,0.07040373517159217
102449,0.0911009297231006
102450,0.13215286146575195
102456,0.0740052626573908
102458,0.09464097735638172
102459,0.0776352534558374
102465,0.05314602332140192
102470,0.12924296936767346
102471,0.06270912816181079
102475,0.11551680713071978
102476,0.10815786800571481
102506,0.06986716821957153
102509,0.06859253280939166
102519,0.08168083249809388
102522,0.07301351170979709
102545,0.07054277781660809
102549,0.1209429765689617
102562,0.0668549827453029
102563,0.07905281611974453
102568,0.10157656268752792
102582,0.1116010643993841
102592,0.056860791929246986
102597,0.08191722320404794
102605,0.09837452568785872
102614,0.09194351562125982
102617,0.09320626837197898
102634,0.06432629350498897
102652,0.0626983577059779
102655,0.04586898826250526
102671,0.05739197229036464
102694,0.07757423991092807
102701,0.10110115252355284
102703,0.04887443436050182
102704,0.06736138835729467
102713,0.04204638229482692
102720,0.09054527521171607
102731,0.07238364070312352
102733,0.07557465805476593
102749,0.10595914259697314
102755,0.06906309811968805
102763,0.07814674342550426
102770,0.10500626716637343
102772,0.0923620224417503
102799,0.0917369117925312
102838,0.08503462306983411
102854,0.07707592667291178
102862,0.12097284915742315
102863,0.09061187171074296
102867,0.07042468051853082
102868,0.0686188265242602
102878,0.08838053916282389
102887,0.08726091245366482
102898,0.10777149960158848
102904,0.08165579597405345
102912,0.12852636441694265
102919,0.06277427637914344
102927,0.0742601550088668
102932,0.0956376725605515
102933,0.13681124988295118
102935,0.0562530921822269
102958,0.09807102073389523
102969,0.09544213030299599
102971,0.07393849377565669
102975,0.06661828632976513
102979,0.10169565345673388
102982,0.05947625078480054
102987,0.12171704109737723
102989,0.08299680144673047
102995,0.08626774483813933
102996,0.08698623371063856
103000,0.05648168108030623
103001,0.1048768375866728
103004,0.07967099762795325
103010,0.08303430965782328
103025,0.10538501971998115
103029,0.0993384675426032
103046,0.09330970074581275
103056,0.07874850203568351
103062,0.07845945063211136
103078,0.10320426015462428
103083,0.05900490194840881
103092,0.08799976324876324
103096,0.08216473813166711
103097,0.1179496063195049
103102,0.1265286460901541
103112,0.08907916177655179
103132,0.057082414280903125
103144,0.08594762052462615
103145,0.08054209652208998
103146,0.06767761315437099
103147,0.10786071613578867
103158,0.07722828561141654
103171,0.11037430976994568
103173,0.061474857473451765
103184,0.09293701361820744
103195,0.09820839949127508
103196,0.06070016038841729
103206,0.0745976639732387
103230,0.08525315093981184
103231,0.10640118599918215
103232,0.09087426871076826
103239,0.1244025009917795
103240,0.0827150087733122
103243,0.06837544634313629
103252,0.09779160671890812
103258,0.07610332438169712
103259,0.09987634211503876
103279,0.07055538306299303
103280,0.05279583619574753
103286,0.0833619153704735
103287,0.12284725241548441
103290,0.08897284725369888
103298,0.09137027683633596
103315,0.04880766840170763
103319,0.0765728843497177
103334,0.11258301386926586
103336,0.11380900659088042
103345,0.08683343138556952
103368,0.07651134550418956
103371,0.10510874747590694
103377,0.07155878160042672
103398,0.061032731345803004
103404,0.0606026488559083
103408,0.10712330542176149
103410,0.07633307997136786
103418,0.07298508283559879
103420,0.11458505474653347
103432,0.10314308343930663
103433,0.07032048040740527
103436,0.06416141295715838
103440,0.08347021097035821
103453,0.0778830561700235
103459,0.10506876119082624
103460,0.08073886392280462
103461,0.06319810808623891
103462,0.0908029045876176
103473,0.09539799948304029
103474,0.05223904682189987
103475,0.11299977589873195
103478,0.10909018580443433
103480,0.0961336569202664
103484,0.06356817769290413
103494,0.08938833874272217
103513,0.1065631292833677
103515,0.08559455139914385
103516,0.15423936864552248
103525,0.11023865008249818
103541,0.1154404844734337
103544,0.0712221450115588
103562,0.11673715509041245
103570,0.15690103708123346
103572,0.12439534307540726
103574,0.06860889422709163
103575,0.09251865676632995
103591,0.10718688667900263
103594,0.07173184306026495
103609,0.06432741264208633
103613,0.06707121874939699
103614,0.08027069541400003
103615,0.06068639691609738
103624,0.10999751316595972
103625,0.12988488633150638
103628,0.13530903961314433
103629,0.06672014862117795
103647,0.07706641218173733
103648,0.09358745862947619
103651,0.07346020840801193
103658,0.057226712377924774
103668,0.07642103743302386
103669,0.07598098906587238
103676,0.0799469082485275
103682,0.07660988465056075
103683,0.05857889176420662
103689,0.06647284016270774
103725,0.04925637413504233
103733,0.09702466931859847
103744,0.04960073669367008
103762,0.10262618386802773
103771,0.12389815616941402
103773,0.06265309591626768
103783,0.10404494905222589
103784,0.09776337533594509
103808,0.06521023459479194
103812,0.06779234239656182
103813,0.08744958353131413
103814,0.08778156396505848
103818,0.13467234521436047
103824,0.08402445671093645
103828,0.05348160550571283
103830,0.08511274519367083
103840,0.06364308686075963
103842,0.11042551113084133
103847,0.11665798988306549
103848,0.09418079700605134
103851,0.0578951525135009
103854,0.1154804511208863
103857,0.18225353550665016
103861,0.05756593420858115
103862,0.08375678267542262
103865,0.09576821690870374
103870,0.05268660465435656
103876,0.09631719642276192
103891,0.1433892244179174
103908,0.06776371387300342
103914,0.08460304143434406
103918,0.09527507417767485
103940,0.10036225447199308
103963,0.12807087237389142
103966,0.09916373176602107
103971,0.11928618232666793
103980,0.1100391015918754
103984,0.07806255248662838
103985,0.08562771031769537
103998,0.12560512365960175
104019,0.07636514775758815
104026,0.08856697863029361
104035,0.12295428805743817
104044,0.07586573090171751
104045,0.08466629936516423
104047,0.11229676248953022
104051,0.06430502874651517
104058,0.07776452565013046
104063,0.06847481150067548
104066,0.0912195373026005
104087,0.050656576712416385
104089,0.0754892131712158
104095,0.07992449105862595
104098,0.1148357961804445
104104,0.05592327710024743
104110,0.08900510068536961
104120,0.08350065456127957
104122,0.0583394883005658
104131,0.08343710453320778
104132,0.0922610173973033
104135,0.05706824275713315
104136,0.0836379616970505
104149,0.07331549295837977
104150,0.08382375051250085
104156,0.09115400945593059
104165,0.09030540310623107
104175,0.07566245639888901
104179,0.10431971242884175
104184,0.09270501764301076
104206,0.06513796297718275
104216,0.10256219818714869
104230,0.14882628791053013
104257,0.05776101232746273
104272,0.05186428765966969
104273,0.08839662730896952
104278,0.05021677238234324
104294,0.10125101708216754
104295,0.07453717111667416
104297,0.06541580288340243
104298,0.09519572502821955
104308,0.09998373568152212
104318,0.08068206936779208
104319,0.062348867429183254
104320,0.10474677128062315
104327,0.0997056933670872
104334,0.08807723702807392
104344,0.10563709223656345
104350,0.0675490444308111
104351,0.0969679736324178
104354,0.10623710841034742
104369,0.13105683279696714
104376,0.08847610874380256
104381,0.0839337808010775
104384,0.0961540712786947
104391,0.056019772952513085
104394,0.09186195217436867
104398,0.11934478197219373
104402,0.07423044721863335
104408,0.0872005652713357
104409,0.05272568131923571
104410,0.12417848116585513
104412,0.07973015796100215
104417,0.11514191109048413
104424,0.0887051403107652
104426,0.06591669303007691
104435,0.08362643345151465
104445,0.07050261786296903
104458,0.057811138316595144
104460,0.0860843281735617
104466,0.07536378182981343
104472,0.10431671333045009
104473,0.11572724075630679
104479,0.05410788020787075
104480,0.07740068205416366
104482,0.11625025137788289
104499,0.05645240042093209
104501,0.05134752355647654
104502,0.06879130146604628
104506,0.08701146802134961
104510,0.060684980287484036
104512,0.056250516401513705
104520,0.13144570759225424
104528,0.10348259067381009
104529,0.09461538749083309
104541,0.10051486971820697
104578,0.05945344666508708
104584,0.08377436903639311
104588,0.1038473565532988
104602,0.07420739988939405
104610,0.05939951983597422
104611,0.08970840171100261
104618,0.11594412266865578
104620,0.07844769885213598
104622,0.056061647372762966
104624,0.07031104254556413
104625,0.09627323007816908
104634,0.12663134614158525
104639,0.1018896758604839
104646,0.07769564405817321
104647,0.06616836484403907
104652,0.05390353715862647
104670,0.08741282094863621
104677,0.07280393225247939
104685,0.11926972858550824
104691,0.09486656370622347
104696,0.07792933551120797
104699,0.06102045190016632
104712,0.11440211132648863
104714,0.07852889330944939
104717,0.08053595200313482
104718,0.07659339731840106
104740,0.06688453260219714
104741,0.09706993842549945
104743,0.0442205224183296
104744,0.09241403992742378
104747,0.10217982154409576
104767,0.08413887839131719
104772,0.2017303084485069
104776,0.13034937497026622
104779,0.06500125681837773
104814,0.08372616436377352
104815,0.07743598458713269
104830,0.09691681583171743
104831,0.12037239372327645
104833,0.1117345038405761
104839,0.07348028746386447
104840,0.09105047054857277
104860,0.08352003722065482
104861,0.06017673111832473
104866,0.08539022641522785
104870,0.07071422496058609
104877,0.09384456811258068
104878,0.057765810034160744
104879,0.07530795869342607
104880,0.08997526584141068
104899,0.08153773256779999
104906,0.056629382998508136
104907,0.11302603340318886
104913,0.09220967316644771
104916,0.11438635859606461
104921,0.09454387625853677
104930,0.07543867212022591
104931,0.09350498710592915
104936,0.09999749493634623
104937,0.07659882192030795
104942,0.07928006614723977
104943,0.07580251267091846
104969,0.1049502908134576
104972,0.1410198066535737
104988,0.09128259159391136
105013,0.1031268048103061
105015,0.08947513252347884
105019,0.06986952203127006
105027,0.09564535781631639
105030,0.10195496957580824
105035,0.1587205891163943
105041,0.06458953340078659
105051,0.13651091670651616
105056,0.07331064851410952
105067,0.16975621282771314
105071,0.09821042951772253
105072,0.06204074653312428
105074,0.1342687976173031
105091,0.10679465137213064
105101,0.07202514066983567
105103,0.08616446553865974
105134,0.09403335744228673
105139,0.08735354995981123
105142,0.13559158543206332
105146,0.08272524947530863
105163,0.0800788193011648
105168,0.10715784572997522
105172,0.05486586217530264
105176,0.12754356692472987
105195,0.08396624055207325
105196,0.1269761544244944
105197,0.059430997579208625
105203,0.085395325177903
105223,0.08200799318027273
105227,0.09147381779210446
105228,0.05984511538774835
105230,0.11497351558861728
105231,0.13917583947709597
105239,0.07782537574783993
105242,0.11415939892277027
105244,0.08754247805765251
105245,0.10862707440380082
105248,0.04974052262022668
105249,0.07623537098365192
105266,0.12539079452241816
105271,0.13197850413866877
105276,0.10180587086972553
105282,0.10060044537265721
105292,0.08557417353538038
105297,0.04667131659501365
105332,0.11391837170861546
105333,0.0760634031092468
105343,0.06044858251306885
105344,0.05531658362450526
105345,0.09913666714379994
105357,0.08628210108816868
105359,0.08575438212799433
105366,0.07251466778843053
105367,0.10104185982207563
105370,0.04574659899049155
105377,0.08665592037993776
105390,0.09140740091030354
105399,0.06556666171593803
105403,0.07635997273259373
105404,0.08246221672027444
105414,0.06592173392561498
105417,0.08233568761255426
105425,0.12003971410475196
105452,0.06525325372933986
105454,0.11170029305560669
105456,0.12328537438442455
105470,0.0909676409603923
105471,0.05328098978588714
105483,0.08522950987410158
105493,0.10580680799445193
105508,0.12079090452414275
105514,0.0984024516649289
105515,0.05381135450595318
105528,0.12805055089595405
105529,0.06648051346640023
105531,0.06443135159447365
105532,0.06926584225400208
105558,0.05455721584635459
105574,0.08399488766152256
105578,0.05617470085250097
105584,0.14118314554695038
105595,0.10097424658658886
105617,0.10380786544140902
105618,0.07844073565630728
105621,0.07281561018568175
105625,0.07074541264111904
105629,0.0796322636262996
105630,0.05958365507778712
105634,0.06803741645265507
105635,0.09319291025680738
105641,0.08267880459044777
105647,0.10991875957777689
105648,0.07800638351067482
105655,0.06773282422832572
105657,0.0626489625447248
105672,0.11396162202885975
105678,0.08859260806493824
105682,0.07419086389287062
105691,0.08938733931177123
105692,0.07814704712345062
105706,0.11355126087407941
105712,0.11014536121791832
105720,0.08609193461784087
105734,0.0713789102714309
105735,0.08650127725853131
105736,0.08870939572932111
105737,0.050995032458046895
105738,0.12298396806755986
105740,0.11914693511045958
105744,0.06719077576386553
105747,0.10807209730855706
105749,0.1005059695478251
105754,0.08661702815619354
105758,0.06704918607317362
105760,0.07382471485168303
105767,0.08456793606988182
105784,0.11622638886589826
105791,0.08601794770206406
105802,0.08207104865471153
105807,0.11857550216633071
105809,0.07323057261542042
105816,0.08233694789580076
105817,0.05511851933977758
105824,0.11022379245124914
105832,0.10015970242841638
105856,0.08200606763532119
105865,0.07379134024257981
105899,0.07041913169263854
105906,0.046410763767828433
105916,0.0853031576822268
105923,0.09696215772423684
105937,0.09698749561377439
105965,0.062354733013788674
105966,0.08364027036409166
105968,0.07032677410638229
105973,0.07553753256988695
105976,0.10056902699636083
105978,0.06180077184077874
105979,0.0677111014299724
105991,0.09601267464037018
105998,0.07672418457169067
105999,0.08843866962437019
106000,0.09615243090675374
106001,0.08920786595517642
106010,0.07738969987518057
106011,0.09811927732591884
106013,0.10548641864048583
106015,0.085146251409186
106026,0.06370647474791492
106032,0.06678149372846016
106035,0.0850831158760881
106040,0.07814413609006998
106041,0.1196529171420743
106044,0.05153632767128672
106053,0.09727002094550452
106054,0.06112688445950125
106065,0.11304291770953481
106081,0.06697204065502611
106083,0.08869120348507736
106087,0.08912303173606465
106090,0.08799501173135905
106101,0.04795960424781881
106102,0.1156884710601962
106109,0.07572703039501863
106116,0.061389886223761715
106150,0.06335611666772963
106155,0.17759025968308684
106166,0.0893370978821489
106176,0.08052365187818611
106189,0.06449970480975703
106199,0.11003655969983843
106205,0.09983612900321483
106206,0.08656431417030062
106211,0.08243880808815504
106214,0.0591731507901562
106216,0.06932471040030458
106217,0.09422803693680767
106225,0.07457301345880649
106249,0.06298274787373086
106256,0.0827702024500079
106258,0.07044226982794859
106261,0.08722149834871767
106262,0.10409390871568858
106264,0.04933111130380461
106271,0.08792273039964266
106276,0.08035517505546674
106277,0.08588042019027538
106286,0.10152113423806622
106293,0.05976242653547511
106295,0.07276350362841771
106296,0.08953753128830662
106297,0.11571912504547562
106298,0.08335078639959737
106311,0.06467395355701122
106314,0.11499158188486848
106320,0.1028767695376855
106334,0.0920502713707619
106346,0.07200995016712208
106347,0.06998827066415765
106349,0.08208009814607137
106354,0.09653837300764703
106360,0.06268184000808008
106373,0.07467968343716125
106377,0.06944295738861483
106386,0.10220170072122171
106387,0.09999580503439456
106391,0.05283679078346982
106401,0.11965645888595
106411,0.11563210540349281
106413,0.11479250017050038
106426,0.09222327918244753
106427,0.06381129584339489
106428,0.1170440362185305
106434,0.0978457870840966
106438,0.08436663193259124
106440,0.09809111875964702
106441,0.05999994432637787
106452,0.1156460452648413
106453,0.08228646356601269
106454,0.09840665733818318
106457,0.08552045734328287
106484,0.0682608052614183
106488,0.14489061017605073
106491,0.08296047893503178
106514,0.0807646275389488
106527,0.08083047105551201
106528,0.070634535349242
106529,0.05772842358195501
106534,0.11804418886819372
106550,0.10281904782601806
106577,0.07907988588188299
106585,0.1291074651461845
106590,0.06443537741042964
106607,0.07631734080147465
106610,0.10054394203831821
106611,0.08786031656367253
106612,0.1266362585217265
106624,0.05886987412263213
106631,0.06150427325882814
106647,0.16180191894564988
106660,0.11232523044648036
106674,0.09104983666528986
106687,0.06665330574827691
106712,0.100389908534817
106713,0.08572743061634758
106717,0.06731905462313781
106720,0.0885642542713647
106721,0.08719111197714005
106724,0.07466729286886933
106735,0.09586001216415449
106739,0.09066492168953931
106740,0.08001132150464182
106754,0.06514555514497491
106760,0.16180710258857967
106761,0.09550226395102522
106784,0.11222181847270968
106787,0.08496270524229434
106797,0.06460640563806407
106798,0.07440151530368305
106802,0.11831509460401472
106803,0.09400479652531134
106804,0.14203435559018995
106805,0.07173478537468936
106810,0.11332992334065643
106812,0.0925878259967525
106813,0.06718483286822101
106817,0.06516439340597131
106822,0.11323338779856176
106823,0.08579459208855511
106827,0.057993360096644096
106841,0.07215451032550811
106851,0.09511456666339811
106852,0.09542594946404086
106853,0.1429303931264341
106854,0.15538748687202752
106861,0.10208294099736467
106873,0.11753186559395873
106877,0.06778043605197788
106878,0.082772004904802
106881,0.10235450729296554
106900,0.08649326051483912
106906,0.06523827370083993
106907,0.07859928753787719
106914,0.08018146679814714
106916,0.09764924938293292
106924,0.07206912811962757
106931,0.06812035388127996
106936,0.11035984872276476
106937,0.08361461856287207
106938,0.061593026934819134
106939,0.0937108585741367
106943,0.0758196490335553
106944,0.07556217068524006
106967,0.09926265434028163
106980,0.07043353716795903
106986,0.05976661278695167
106987,0.08336213286452247
106990,0.05990021357752783
107013,0.04667756552713365
107023,0.09086238968961392
107033,0.064090447045821
107037,0.09359355309344344
107048,0.09455789314327424
107071,0.10193342681784975
107081,0.04988830576941079
107113,0.0766728865484612
107130,0.05936035516238489
107131,0.07980266125516176
107145,0.086634770497819
107156,0.07891465025153328
107219,0.07379898392920965
107222,0.13198084874523883
107223,0.18060555391059135
107232,0.11427173586051344
107245,0.08339284762842304
107246,0.04855733286739417
107247,0.06514368949150798
107256,0.05909425484499578
107259,0.08336934041928169
107260,0.04855757670033804
107279,0.12913264479749628
107280,0.0729618444550339
107281,0.08397501967505862
107285,0.08247420982972428
107329,0.09675301800609672
107337,0.08353882944039895
107349,0.07348231530008734
107350,0.09254973951972519
107351,0.05648857203428811
107359,0.14987884654377495
107391,0.08137987780825873
107394,0.10263825825919796
107395,0.061092652088228505
107406,0.11067367085286191
107416,0.11046450090374983
107417,0.08011628789378018
107418,0.08026196974325212
107419,0.0687783603210736
107444,0.0839197731959843
107445,0.09541831866101708
107446,0.08456056198313179
107460,0.08943127466416499
107470,0.08904130882400124
107475,0.06666607794354185
107520,0.09446200250504368
107526,0.07354551483341364
107527,0.050379025099869655
107530,0.06197361271230748
107532,0.1377175223426792
107534,0.10573109872955733
107535,0.08992311404841517
107554,0.10794091957103102
107556,0.08380300997433904
107559,0.10002839327568469
107561,0.056557137962396926
107564,0.0712614955661049
107566,0.09027273831923108
107571,0.06867407701646279
107590,0.08945023041686453
107602,0.08773413682847511
107625,0.11376060844707862
107626,0.12945990066168736
107635,0.08270289742358229
107636,0.0684506645484609
107645,0.08958982428848776
107652,0.09783109691432332
107655,0.05408170500103763
107668,0.06520523445082184
107670,0.07247569125324863
107677,0.044459183625272826
107680,0.10312129282815839
107683,0.09031740856874908
107684,0.06377390134027822
107691,0.08269530852217928
107692,0.11373064430002604
107703,0.09800486667901817
107709,0.050954635673589675
107710,0.07948830811061222
107721,0.0945999414684038
107725,0.09516582674302308
107727,0.1089097629286786
107739,0.07781273073842582
107740,0.10620605130743431
107741,0.09039754327311032
107747,0.07884147671581344
107765,0.13647777161904784
107768,0.06133129418368871
107775,0.09655573508772326
107782,0.11684997913850992
107790,0.06556842993019456
107801,0.06886771883228163
107807,0.054815817495590266
107811,0.11685496980493885
107817,0.10834314685877156
107826,0.0720082549259059
107838,0.08491029347329711
107839,0.07900381913201636
107843,0.07215707250186275
107847,0.06431818434608837
107849,0.09565500934787247
107850,0.08342422096785719
107867,0.09948302268747863
107871,0.09379730143798594
107908,0.08057707045426044
107913,0.12656701146955981
107927,0.09218313528001983
107931,0.0515205940708354
107955,0.058656903338528854
107962,0.07913005647480852
107977,0.07563597685801282
107978,0.07664012211529996
107993,0.06308802705674202
108010,0.08283449613166467
108016,0.09428915036438086
108018,0.14164622470752547
108027,0.12366054229318502
108045,0.0838882874808441
108069,0.11988003035600567
108082,0.10428578151036469
108089,0.08731709370150474
108092,0.07171252185272345
108106,0.07065890605721226
108112,0.07513167011925957
108120,0.11953366894709053
108122,0.17538622455809796
108135,0.12443993017814571
108170,0.07276345391058153
108171,0.08694184512071587
108177,0.06411507540872932
108180,0.11046292496028073
108183,0.09055527289179767
108184,0.0550623208205837
108185,0.08619096521635755
108192,0.0912563239333261
108195,0.10513070811646107
108196,0.11404620678650378
108218,0.06136480778183597
108219,0.12290225731628683
108243,0.10887727010008721
108249,0.056246202170961254
108251,0.0512985484026973
